frame,estimated_x,estimated_y,groundtruth_x,groundtruth_y,error
413,564.7462158203125,332.47430419921875,614.0,336.0,49.37981153162577
414,564.924072265625,332.51611328125,614.5,336.0,49.698189880447906
415,565.1849365234375,332.6937561035156,615.0,336.5,49.96026462873746
416,565.2640380859375,332.79388427734375,614.5,336.5,49.375249258639016
417,565.4404907226562,332.94085693359375,614.5,336.5,49.188443255514045
418,565.58447265625,333.2625732421875,614.5,336.0,48.99206385295012
419,565.90185546875,333.5702819824219,615.5,337.5,49.753579013377944
420,566.0348510742188,334.03387451171875,615.0,338.5,49.168405365651346
421,566.0623779296875,334.55487060546875,615.0,338.5,49.09638377555247
422,566.291015625,335.157958984375,616.0,339.5,49.89826096945027
423,566.365234375,335.64910888671875,615.0,340.0,48.828994264456355
424,566.4992065429688,336.3086853027344,615.0,340.0,48.641060536915255
425,566.6170043945312,337.07891845703125,615.5,341.5,49.082514415765786
426,566.7018432617188,337.87933349609375,615.5,342.0,48.97182857000828
427,566.6744384765625,338.9515686035156,616.0,342.5,49.45303211106447
428,566.7169189453125,340.1043395996094,615.5,344.0,48.93838132941651
429,566.697021484375,340.9732971191406,615.5,345.0,48.968817099122134
430,566.7896728515625,341.78057861328125,616.0,346.0,49.39088797435155
431,566.9237670898438,342.71893310546875,615.5,346.5,48.72316564636033
432,567.102783203125,343.6102600097656,615.5,347.5,48.55327662347154
433,567.2657470703125,344.55767822265625,616.5,348.0,49.354444994987205
434,567.8377685546875,345.7315979003906,616.5,349.0,48.77186916165805
435,568.1611328125,346.7472229003906,616.5,350.5,48.48432135165054
436,568.3494873046875,347.7330322265625,617.0,351.5,48.79613131922324
437,568.70361328125,348.4715576171875,617.0,351.5,48.39124335407251
438,568.9030151367188,348.99188232421875,617.0,352.5,48.22475342151409
439,569.3248901367188,349.91455078125,617.0,353.0,47.77484795744956
440,569.5692138671875,350.45855712890625,618.0,353.5,48.52619313505182
441,569.97021484375,351.2911682128906,618.5,354.5,48.63575483890166
442,570.2896118164062,352.098876953125,618.5,355.5,48.33020967048229
443,570.4492797851562,352.6355895996094,618.0,356.0,47.66959461011397
444,570.8367919921875,353.44293212890625,618.5,357.0,47.795754303448014
445,571.0300903320312,354.190185546875,618.0,357.5,47.08638110888603
446,571.394775390625,354.8641662597656,619.0,358.0,47.70839405550595
447,571.54296875,355.6131896972656,619.0,359.0,47.57772902409471
448,571.7444458007812,356.08380126953125,619.0,360.0,47.41754965381305
449,571.9451904296875,356.62518310546875,619.5,359.5,47.641625554191236
450,572.0728759765625,357.2237854003906,619.5,360.5,47.5401480354996
451,572.1619262695312,357.7054443359375,619.5,361.0,47.45257971422525
452,572.3052978515625,358.1302185058594,619.5,361.0,47.28187344748348
453,572.4031372070312,358.611083984375,619.5,361.0,47.15741091991198
454,572.5211791992188,358.997802734375,619.5,362.0,47.07465127065355
455,572.5333862304688,359.3007507324219,619.5,362.0,47.04411499417162
456,572.5599365234375,359.7458801269531,619.5,362.0,46.994155121523164
457,572.56884765625,359.7096252441406,619.0,362.0,46.48760828963778
458,572.3809204101562,359.54681396484375,620.0,362.5,47.710565378562805
459,572.3387451171875,359.3855285644531,619.0,362.0,46.73444305997541
460,572.2254028320312,359.07635498046875,619.0,361.5,46.83734616101182
461,571.9258422851562,358.6617736816406,619.0,361.5,47.15964220810216
462,571.7859497070312,358.428466796875,618.5,361.0,46.78477613272065
463,571.48095703125,357.96063232421875,618.0,361.0,46.61822727857627
464,571.1275634765625,357.5559997558594,618.0,360.0,46.936110222695675
465,570.683837890625,357.1146240234375,617.5,360.0,46.90499364862342
466,570.3759765625,356.835205078125,616.5,359.0,46.17479696887497
467,569.98291015625,356.357421875,616.0,359.0,46.0929037578941
468,569.48486328125,355.9664001464844,616.0,358.0,46.559569073695506
469,568.9539794921875,355.5528259277344,615.5,358.0,46.610306650500284
470,568.4696044921875,355.05133056640625,615.5,358.0,47.12274135754286
471,568.1044311523438,354.7284240722656,614.5,357.0,46.45114493629919
472,567.6535034179688,354.2423400878906,614.0,356.5,46.40145228014938
473,567.0662231445312,353.7546691894531,613.5,356.0,46.48803226113422
474,566.6727294921875,353.29962158203125,613.0,355.5,46.37949609349261
475,566.5596923828125,352.7818908691406,613.5,355.0,46.99268546606581
476,566.43505859375,352.636474609375,613.0,354.5,46.602215559445234
477,566.4283447265625,352.6142578125,613.0,354.5,46.609817619312956
478,566.3845825195312,352.53070068359375,613.0,354.5,46.656996117152566
479,566.3374633789062,352.49072265625,613.0,354.0,46.68693866613308
480,566.2771606445312,352.410888671875,613.0,354.0,46.74985553186357
481,566.2406005859375,352.28350830078125,613.0,354.0,46.79089417095291
482,566.2000732421875,352.1793212890625,613.0,354.5,46.85742944524393
483,566.2066040039062,352.10528564453125,612.5,354.0,46.3321535797762
484,566.1408081054688,351.890869140625,612.5,354.5,46.43255578745709
485,566.1929931640625,351.701904296875,612.5,354.0,46.36399600944988
486,566.2199096679688,351.5765075683594,612.5,353.0,46.30197719151862
487,566.2261962890625,351.369140625,612.5,353.0,46.302533539531055
488,566.27587890625,351.21563720703125,612.5,353.0,46.25854863121621
489,566.3082885742188,351.1047668457031,612.0,353.0,45.73100044527798
490,566.356689453125,350.7679138183594,612.5,352.5,46.1758078517959
491,566.4542846679688,350.56390380859375,612.5,352.5,46.08640112767361
492,566.7122192382812,350.2033996582031,612.5,351.5,45.806135391774426
493,566.7327270507812,349.984619140625,613.5,351.5,46.791817642144316
494,567.0455322265625,349.5101318359375,613.5,351.5,46.49706605178108
495,567.33349609375,349.2574157714844,613.5,350.5,46.18322312800128
496,567.5877685546875,348.8309631347656,613.5,351.0,45.96343891845657
497,567.97119140625,348.39190673828125,614.0,351.0,46.102639523371074
498,568.1828002929688,348.0115661621094,614.5,350.0,46.35986257344476
499,568.4161376953125,347.6446228027344,614.0,349.5,45.6216059247901
500,568.8817138671875,347.1478271484375,615.0,349.0,46.155464032983474
501,569.1575927734375,346.75360107421875,615.5,348.5,46.3753017969751
502,569.3084716796875,346.3492736816406,615.5,348.5,46.24157125642159
503,569.7551879882812,345.85113525390625,615.5,347.5,45.774518904499686
504,570.0477294921875,345.4094543457031,616.5,348.0,46.52444907914529
505,570.3043823242188,345.0381774902344,616.5,347.5,46.26116797613893
506,570.5755615234375,344.50579833984375,616.5,347.0,45.9921198827484
507,570.9898681640625,344.00543212890625,617.5,346.0,46.55288030174595
508,571.1475830078125,343.6548767089844,617.5,346.0,46.41170288049876
509,571.5947265625,343.22052001953125,617.5,345.5,45.9618337139958
510,571.8161010742188,342.7521667480469,617.5,344.5,45.71732212343184
511,572.2420043945312,342.2936706542969,618.5,344.0,46.289455789321764
512,572.7052612304688,341.94842529296875,618.5,344.0,45.84067034575453
513,572.7191162109375,341.67547607421875,618.5,343.5,45.81722610616441
514,572.7322387695312,341.20556640625,618.5,342.5,45.78606257779573
515,572.7166137695312,340.67694091796875,618.5,342.5,45.81966825659972
516,572.808349609375,340.39361572265625,618.5,342.5,45.74017676116854
517,572.8685302734375,340.02044677734375,619.5,342.5,46.697346316930044
518,573.0545654296875,339.61871337890625,619.0,341.5,45.98393412057708
519,573.1554565429688,339.276123046875,619.5,341.5,46.39786996127407
520,573.2218017578125,339.0240478515625,619.5,341.5,46.34438446656249
521,573.3724365234375,338.720703125,619.5,341.0,46.183842483369524
522,573.43408203125,338.73187255859375,619.5,340.5,46.09983810115452
523,573.5556640625,338.82073974609375,619.5,340.5,45.975014080891846
524,573.5470581054688,338.9376220703125,619.5,341.5,46.02432671334492
525,573.6436767578125,339.03668212890625,620.0,341.0,46.397880572253825
526,573.7396850585938,339.27227783203125,620.5,341.5,46.81335065424349
527,573.9015502929688,339.5340270996094,620.5,341.5,46.63990313608929
528,573.9429931640625,339.7069396972656,620.5,341.5,46.591522305788345
529,573.9705200195312,339.9715881347656,620.5,341.5,46.55457603805056
530,573.9940795898438,340.17486572265625,620.5,342.0,46.54172051317101
531,574.0989379882812,340.4546203613281,620.5,343.0,46.47082432365854
532,574.2039184570312,340.8269348144531,620.5,342.5,46.32630260821924
533,574.3416748046875,341.09722900390625,620.5,343.5,46.22082099331307
534,574.4988403320312,341.48370361328125,620.5,344.0,46.06992987083623
535,574.5911865234375,341.78778076171875,621.0,344.0,46.46150968555145
536,574.6834716796875,342.2763671875,621.5,345.0,46.89568743140406
537,574.7320556640625,342.68072509765625,621.5,345.0,46.82541674648492
538,574.9595947265625,343.097900390625,621.5,346.0,46.63079996266999
539,575.0562133789062,343.59405517578125,622.0,347.0,47.06718137378106
540,575.2612915039062,344.0899963378906,622.0,347.0,46.829210896579454
541,575.4207153320312,344.6659240722656,622.0,348.0,46.69845631786522
542,575.5975341796875,345.3211669921875,622.5,348.0,46.978904268930414
543,575.7509765625,345.9142150878906,622.5,348.5,46.82048137270287
544,575.97900390625,346.5194396972656,623.5,349.5,47.61437607971398
545,576.151123046875,347.2085266113281,623.5,350.0,47.43109183227638
546,576.3184814453125,347.931396484375,624.0,351.0,47.78015842603616
547,576.5411376953125,348.7273864746094,624.5,351.5,48.03894107202151
548,576.6511840820312,349.2000427246094,624.5,353.0,47.99946728919451
549,576.8350830078125,349.4824523925781,624.5,353.5,47.8339314780839
550,576.9317626953125,349.6300354003906,624.5,353.5,47.725400221237464
551,577.09033203125,349.82464599609375,625.0,354.5,48.13725397171833
552,577.2258911132812,350.2010192871094,625.0,355.0,48.0145362968628
553,577.5253295898438,350.5025939941406,626.0,354.5,48.63921181669126
554,577.7418823242188,350.86480712890625,626.5,355.5,48.97794454892498
555,577.9957275390625,351.1048278808594,626.5,356.5,48.80340489310159
556,578.280517578125,351.52398681640625,627.0,357.5,49.084627950366226
557,578.5597534179688,351.8154296875,627.5,357.5,49.269281252599754
558,578.8366088867188,352.1265563964844,628.0,357.5,49.45617172727409
559,579.188720703125,352.66766357421875,628.5,358.5,49.65499384833219
560,579.5040893554688,353.0854797363281,628.5,359.5,49.41401957036027
561,579.9249877929688,353.5273742675781,629.5,359.5,49.933496707790106
562,580.1730346679688,353.84063720703125,630.5,360.5,50.76564342485823
563,580.4885864257812,354.30743408203125,630.5,362.0,50.59957567108489
564,580.9478759765625,354.84417724609375,631.5,362.0,51.05607743027591
565,581.0360107421875,355.3277282714844,631.5,363.0,51.04388274111596
566,581.0223388671875,355.84442138671875,632.0,364.0,51.62591788132462
567,581.2355346679688,356.477294921875,632.5,364.5,51.8884303342239
568,581.1939086914062,356.8041076660156,632.5,365.5,52.03780883982345
569,581.4813232421875,357.04974365234375,632.5,365.0,51.63440668886983
570,581.58251953125,357.1412658691406,633.0,365.0,52.014584492177015
571,581.8649291992188,357.2745361328125,634.0,365.5,52.77995702189308
572,581.9923095703125,357.4754943847656,634.0,366.5,52.78486113867882
573,582.0885620117188,357.5655822753906,634.0,366.5,52.67467336480582
574,582.0647583007812,357.6978454589844,634.5,367.0,53.253963713139946
575,582.3043823242188,357.825439453125,635.0,367.0,53.4883228701404
576,582.51513671875,358.02862548828125,635.5,367.0,53.739010947004516
577,582.7178955078125,358.2353210449219,636.0,367.5,54.081576671331014
578,582.8670654296875,358.4256286621094,637.0,369.0,55.156068880816164
579,583.0194091796875,358.5044860839844,636.5,369.0,54.50072849835102
580,583.135009765625,358.76214599609375,636.5,369.0,54.33816188757436
581,583.1160278320312,358.6729431152344,637.0,369.0,54.864656751861816
582,582.9252319335938,358.5072021484375,637.0,369.0,55.08338540966218
583,582.6958618164062,358.20831298828125,637.5,369.0,55.85654903952926
584,582.4476318359375,357.93658447265625,637.5,369.5,56.25367382784432
585,582.2919921875,357.5804748535156,637.5,369.0,56.376676748423634
586,582.1887817382812,357.2738952636719,637.5,369.0,56.540537651165174
587,581.9403076171875,356.89239501953125,637.5,368.0,56.65914141667598
588,581.556640625,356.45513916015625,638.0,369.0,57.82063948994723
589,581.4432983398438,356.15545654296875,637.5,369.0,57.50944355177964
590,581.4631958007812,355.9084167480469,638.0,369.5,58.1475826183305
591,581.0953979492188,355.45220947265625,637.5,368.0,57.78344208876012
592,581.0108642578125,355.080078125,638.0,368.5,58.54789403362495
593,580.7964477539062,354.8952331542969,638.5,368.0,59.172923334054666
594,580.5822143554688,354.5025939941406,638.5,368.0,59.46973905149474
595,580.1896362304688,354.26995849609375,638.5,368.0,59.905029527027615
596,579.6077880859375,353.82696533203125,637.5,368.0,59.601871715594335
597,579.2572021484375,353.403564453125,638.0,368.0,60.529102340143886
598,578.7888793945312,353.00018310546875,638.0,367.0,60.84366586947049
599,578.4220581054688,352.72296142578125,637.5,367.0,60.778590382990465
600,578.14794921875,352.1998596191406,637.5,367.0,61.169519265997366
601,577.9757080078125,351.72747802734375,637.5,366.5,61.32999871680912
602,577.7522583007812,351.2464599609375,638.0,366.5,62.14869961293691
603,577.5478515625,350.6424865722656,638.5,366.5,62.981149015064894
604,577.2706298828125,350.0596618652344,638.5,366.0,63.2702943315281
605,576.9993896484375,349.5576171875,639.0,365.5,64.01746053778277
606,576.6388549804688,349.1065673828125,638.0,365.0,63.38604987270483
607,576.302490234375,348.647216796875,638.0,365.0,63.827864054563186
608,575.8023681640625,348.14117431640625,638.5,364.5,64.79663737865546
609,575.3143310546875,347.52490234375,637.5,364.5,64.46092896177674
610,574.8135986328125,347.01995849609375,638.0,363.0,65.17578571986594
611,574.3162231445312,346.4195861816406,638.0,363.5,65.93454307708167
612,573.4514770507812,346.0148620605469,637.5,363.0,66.26241923442616
613,572.6891479492188,345.7502136230469,637.5,362.5,66.94028598102805
614,571.9188842773438,345.50732421875,637.5,364.0,68.13854853883271
615,571.1902465820312,345.3945617675781,637.0,362.0,67.8724113600263
616,570.3206787109375,345.18890380859375,636.5,362.0,68.28115055736593
617,569.3857421875,344.996826171875,635.5,361.5,68.14286340108572
618,568.5029296875,344.80462646484375,635.5,362.0,69.16854994483852
619,567.5686645507812,344.61053466796875,635.0,362.0,69.6374791689
620,566.5435180664062,344.4732666015625,634.0,362.5,69.82363548165908
621,565.4520263671875,344.12615966796875,634.0,362.0,70.83995240949633
622,564.18994140625,343.8622131347656,632.5,362.0,70.67703599791255
623,563.2208251953125,343.6524963378906,632.0,362.0,71.18430850577167
624,561.9996337890625,343.41180419921875,631.0,361.0,71.20670732992858
625,560.8843383789062,343.152099609375,630.5,361.5,71.99295654219878
626,559.8988647460938,342.8887939453125,630.5,361.0,72.88714621862837
627,558.8079223632812,342.5997009277344,630.0,360.5,73.4079874748596
628,557.5948486328125,342.2433166503906,629.0,360.5,73.70211753198726
629,556.6708984375,341.9122314453125,627.5,359.5,72.98007420443058
630,555.8361206054688,341.52093505859375,627.5,359.0,73.76468884974584
631,554.95166015625,341.1315002441406,628.0,358.5,75.08478366285196
632,554.0263061523438,340.7879638671875,627.0,358.5,75.09245113685876
633,553.5877685546875,340.36492919921875,626.5,358.0,75.01459335678214
634,552.82177734375,339.8227233886719,626.5,358.0,75.88737628083268
635,552.268798828125,339.39801025390625,626.0,357.5,75.92082757066854
636,551.6143798828125,338.8149719238281,627.0,356.5,77.43224094980005
637,550.8532104492188,338.169189453125,626.0,356.5,77.35023332282088
638,550.26123046875,337.5111999511719,625.5,356.0,77.47714610013782
639,549.6741943359375,336.96697998046875,625.0,355.0,77.45428851887367
640,548.9734497070312,336.22576904296875,625.0,353.5,77.96432135667034
641,548.3416137695312,335.5655822753906,625.0,354.0,78.84374379939801
642,547.8109741210938,334.96575927734375,625.5,353.0,79.75474017546593
643,547.2379150390625,334.28009033203125,624.5,352.0,79.26805769761296
644,546.5546875,333.72894287109375,625.5,351.5,80.92078124438434
645,546.0850830078125,333.4554443359375,624.5,351.5,80.46431007599026
646,545.7488403320312,333.1606140136719,625.0,351.0,81.23416769492427
647,545.4513549804688,332.8029479980469,625.0,351.0,81.6034290088669
648,545.2242431640625,332.37066650390625,625.0,350.0,81.70045763802747
649,544.7015991210938,331.994384765625,625.0,349.5,82.18442521818544
650,544.3831176757812,331.4910583496094,625.0,349.0,82.49633175719825
651,544.0819091796875,331.0613708496094,625.5,348.5,83.26470620538757
652,543.7796020507812,330.50042724609375,625.0,348.5,83.1909710386447
653,543.3103637695312,330.0927734375,626.0,348.0,84.60641053187373
654,543.0906982421875,329.47979736328125,625.5,346.5,84.14856097406043
655,542.8800048828125,328.98248291015625,626.0,346.5,84.94584741630541
656,542.7037353515625,328.4276123046875,626.0,346.0,85.12964532815175
657,542.4234619140625,327.907470703125,626.0,345.0,85.30646092878717
658,542.2515869140625,327.52142333984375,626.5,344.5,85.94223160299927
659,541.94775390625,326.9752197265625,626.5,344.0,86.24920557812048
660,541.8220825195312,326.50701904296875,626.5,344.0,86.46591288821354
661,541.593994140625,326.0867919921875,627.0,344.0,87.26436190096594
662,541.0634765625,325.49505615234375,626.5,342.5,87.11238518344237
663,540.6920776367188,324.98846435546875,626.5,342.0,87.47795085213222
664,539.9141235351562,324.3726501464844,627.5,342.0,89.34209097045529
665,539.5123291015625,323.78399658203125,627.0,340.5,89.07029431579785
666,539.0698852539062,323.30743408203125,627.0,340.5,89.59514162109971
667,538.5596313476562,322.77197265625,627.0,339.5,90.0084757463191
668,538.01904296875,322.10888671875,627.0,339.0,90.56997527921258
669,537.5371704101562,321.57513427734375,627.0,338.5,91.04970597399733
670,536.9395751953125,321.041259765625,627.0,337.0,91.46344354915263
671,536.4099731445312,320.5750427246094,627.0,337.0,92.06699836082936
672,535.9334716796875,320.49609375,626.5,337.0,92.05799787906945
673,535.4137573242188,320.44158935546875,627.5,337.0,93.5631180178162
674,534.8960571289062,320.4232482910156,626.5,336.5,93.00400150016632
675,534.359130859375,320.3044128417969,627.0,336.0,93.96106689140538
676,533.7279052734375,320.22808837890625,627.0,336.0,94.59617778147508
677,532.94873046875,320.2501525878906,626.0,336.5,94.45949556447023
678,532.339111328125,320.20709228515625,626.0,336.0,94.98304059617661
679,531.6730346679688,320.049560546875,626.0,336.0,95.66604887575336
680,530.9180908203125,320.00701904296875,625.0,335.5,95.34903299892402
681,530.471435546875,319.8157653808594,625.0,335.0,95.74032838118802
682,529.7584228515625,319.70538330078125,625.0,335.0,96.461823109963
683,528.8939208984375,319.96435546875,625.0,335.0,97.27512038926447
684,528.0830078125,320.2869873046875,624.5,335.5,97.60979529612884
685,527.0882568359375,320.57159423828125,624.5,335.0,98.47449720148906
686,526.36572265625,320.8607482910156,624.0,336.0,98.80105796368925
687,525.3211669921875,321.23773193359375,624.0,336.0,99.77693441997596
688,524.3489379882812,321.64111328125,623.5,335.5,100.11494313605158
689,523.2930908203125,321.9712829589844,623.0,336.5,100.75986977474886
690,522.3413696289062,322.37957763671875,622.5,336.0,101.08049833260398
691,521.255859375,322.8554382324219,621.5,337.0,101.23712934117407
692,520.1552734375,323.2654724121094,621.5,337.0,102.27116333595909
693,519.0402221679688,323.74212646484375,620.5,337.0,102.32232272773784
694,517.9407348632812,324.19671630859375,620.5,336.5,103.29459644615974
695,516.9931640625,324.695068359375,619.5,337.5,103.30352214827246
696,515.9766845703125,325.2993469238281,619.5,338.0,104.29948909805766
697,514.9234619140625,325.81646728515625,619.0,338.0,104.78723323653158
698,513.86474609375,326.34698486328125,618.5,339.0,105.39751017967853
699,513.0838012695312,326.89801025390625,618.5,339.0,106.10859112530069
700,512.0982666015625,327.33953857421875,618.5,339.0,107.0387557422745
701,511.2437438964844,327.8970031738281,618.0,339.0,107.33207701223992
702,510.43096923828125,328.37274169921875,617.0,340.0,107.20145266312973
703,509.71142578125,328.90301513671875,617.5,340.5,108.41063965326536
704,508.8631286621094,329.43621826171875,617.5,340.5,109.19879614921462
705,508.03143310546875,329.97552490234375,616.5,341.0,109.02737754955056
706,507.2317810058594,330.29315185546875,617.0,340.5,110.24174186845532
707,506.4996032714844,330.443115234375,617.0,340.5,110.95710255927021
708,505.7066345214844,330.4716796875,617.0,340.5,111.74426342244399
709,505.08697509765625,330.5516357421875,616.5,341.5,111.94967082493818
710,504.3915100097656,330.589111328125,616.5,341.0,112.59085278488948
711,503.73651123046875,330.71600341796875,617.0,341.0,113.72940901079616
712,503.01416015625,330.8099670410156,617.0,341.0,114.44041443734032
713,502.6089782714844,330.9233703613281,617.5,341.0,115.3320655268829
714,502.0733947753906,331.0556640625,617.5,340.5,115.81233386379093
715,501.50244140625,331.3486328125,617.5,340.0,116.31973071634673
716,501.03533935546875,331.42218017578125,617.5,341.0,116.8578273443034
717,500.51885986328125,331.5650939941406,617.5,340.5,117.3218636615536
718,500.00811767578125,331.7752685546875,618.0,340.5,118.31401114494052
719,499.5133361816406,331.9949951171875,618.0,340.5,118.79151741964397
720,498.8775329589844,332.169677734375,618.0,341.5,119.48730923206142
721,498.1729431152344,332.3297424316406,617.0,341.0,119.14295117293771
722,497.465087890625,332.5046691894531,617.5,341.0,120.33516015980537
723,496.9208984375,332.696044921875,617.5,341.0,120.86469874847332
724,496.05560302734375,332.97332763671875,617.5,341.5,121.74335997352325
725,495.3836364746094,333.1830139160156,617.0,341.5,121.90041892734067
726,494.50115966796875,333.3867492675781,617.0,341.0,122.73519246494547
727,493.5538024902344,333.68792724609375,617.0,341.0,123.66256542534803
728,492.8689880371094,333.9139709472656,617.0,341.0,124.3331007361575
729,491.96917724609375,334.23675537109375,616.5,341.5,124.7424568392981
730,490.80108642578125,334.6094665527344,615.5,341.5,124.88914483564359
731,489.9781799316406,335.0123596191406,616.0,342.0,126.21539625352432
732,488.9794921875,335.41839599609375,616.0,341.5,127.16601476890632
733,487.97796630859375,335.81365966796875,616.0,342.5,128.1965220180302
734,487.0399475097656,336.25,615.5,341.5,128.56728816380073
735,485.95751953125,336.818359375,615.0,342.0,129.146471748532
736,484.97369384765625,337.38067626953125,614.5,342.0,129.60864993200707
737,483.9496154785156,337.8841857910156,614.5,342.0,130.61524729261245
738,483.14666748046875,338.27154541015625,613.0,342.5,129.92216052177673
739,482.5185546875,338.8519592285156,612.5,343.0,130.04761577117947
740,481.69451904296875,339.3704833984375,613.0,342.5,131.34276989433698
741,487.0323791503906,338.1512756347656,613.0,342.0,126.02640271685331
742,486.4984130859375,338.5582580566406,612.5,342.5,126.06322712992113
743,492.105224609375,337.16632080078125,612.5,342.5,120.51286269589326
744,491.6520080566406,337.45941162109375,612.5,343.5,120.99886720422481
745,491.4189758300781,337.7744140625,613.5,343.5,122.21521507858482
746,491.18359375,337.86468505859375,613.5,343.5,122.44615148057483
747,491.1807861328125,338.1643371582031,614.5,343.5,123.43458918302625
748,491.37384033203125,338.2690734863281,615.0,344.0,123.75892239735772
749,491.5899963378906,338.3849182128906,616.0,343.5,124.51511182541212
750,491.56390380859375,338.6150817871094,617.0,343.5,125.53117801441343
751,491.7778015136719,338.83056640625,618.0,344.0,126.32801128175099
752,491.7913513183594,338.9720153808594,618.0,344.0,126.30876308228223
753,491.6492919921875,339.148193359375,619.0,343.5,127.4250409108371
754,491.67657470703125,339.3562927246094,619.0,344.5,127.42728260803925
755,491.5364074707031,339.5760192871094,619.5,344.5,128.0582937535279
756,491.1863098144531,339.9395446777344,620.0,344.5,128.89439294230155
757,490.9401550292969,340.1862487792969,621.0,344.5,130.13136333489115
758,497.15057373046875,338.65960693359375,620.0,344.5,122.98817717944729
759,497.02337646484375,339.03729248046875,621.0,345.5,124.14495467662334
760,503.4794921875,337.2849426269531,622.0,345.0,118.77134705981186
761,503.15521240234375,337.5901184082031,622.0,345.0,119.07556375821396
762,509.7731628417969,336.53009033203125,622.5,344.5,113.00822658465015
763,509.56170654296875,336.7506408691406,623.0,345.0,113.73784923460366
764,509.25213623046875,336.76568603515625,623.0,345.0,114.04551915179947
765,509.17333984375,336.67803955078125,624.0,345.5,115.16505055270245
766,515.6500244140625,335.09869384765625,624.0,345.0,108.80143874506298
767,515.2831420898438,335.0035095214844,624.0,344.5,109.13083214777409
768,522.0101928710938,333.7181396484375,624.0,345.0,102.61189566119346
769,521.41650390625,333.76397705078125,624.0,344.5,103.14376306681162
770,520.838623046875,333.8162841796875,624.0,345.0,103.76581900806381
771,520.26611328125,333.86187744140625,624.0,345.5,104.3846978750588
772,519.7271728515625,334.0170593261719,624.0,344.5,104.79844715786072
773,519.2030639648438,334.1026306152344,624.0,344.5,105.31145755557603
774,525.7604370117188,332.0974426269531,624.0,344.0,98.95798405458325
775,532.6273803710938,330.6587829589844,624.0,343.5,92.27053957219094
776,531.9022216796875,330.717041015625,623.5,343.5,92.4854422793843
777,531.425048828125,330.8416442871094,623.5,343.5,92.94100603424323
778,530.7177734375,330.8000793457031,624.0,343.5,94.14277336621764
779,530.335693359375,330.8868713378906,624.0,343.5,94.50975268783615
780,529.8821411132812,331.0240783691406,624.0,343.0,94.87673086868449
781,537.2211303710938,329.67901611328125,624.5,343.0,88.28957863422973
782,536.9054565429688,329.8265686035156,625.0,341.5,88.86460255619892
783,536.7260131835938,329.7455749511719,625.0,342.0,89.12052334754554
784,536.6101684570312,329.8103332519531,625.5,342.0,89.72173720546098
785,536.5143432617188,329.69757080078125,626.0,342.0,90.32736310821484
786,536.397216796875,329.93505859375,626.0,342.0,90.41140176372926
787,536.3360595703125,330.4215393066406,627.0,342.0,91.40027815201435
788,551.9785766601562,328.1800842285156,627.0,342.5,76.3758728109765
789,551.8062744140625,328.55828857421875,627.5,343.5,77.15435719005461
790,551.3263549804688,329.0472412109375,628.0,343.5,78.02390708748129
791,550.8117065429688,329.57080078125,627.0,344.0,77.54261957136274
792,550.29541015625,330.0783386230469,627.0,345.0,78.1424985609391
793,549.7719116210938,330.515380859375,627.0,345.0,78.57468947637729
794,548.8765869140625,330.9488830566406,627.0,345.0,79.37695861868224
795,556.6204833984375,330.0426330566406,627.5,345.0,72.44051835505785
796,556.0515747070312,330.54498291015625,627.0,345.5,72.50745884189769
797,555.5390014648438,331.0302429199219,626.5,346.0,72.52280289773002
798,554.9580078125,331.47723388671875,626.5,346.0,73.0011464412538
799,554.4358520507812,331.9134521484375,626.5,346.5,73.52556560729616
800,553.9142456054688,332.3486633300781,626.5,346.0,73.85831526577604
801,553.7607421875,332.61102294921875,627.0,345.5,74.36474039718964
802,553.5932006835938,332.5841064453125,626.5,345.5,74.04202653141493
803,553.40380859375,332.5335388183594,627.5,346.5,75.40097889848586
804,552.9338989257812,332.5887145996094,627.5,346.5,75.85266831761245
805,552.49755859375,332.5169372558594,626.5,346.0,75.22070403185481
806,552.1582641601562,332.52471923828125,627.0,346.0,76.04517483133364
807,551.8799438476562,332.6107177734375,627.0,345.5,76.21782227699279
808,551.7955322265625,332.6153869628906,628.0,345.0,77.20427157037241
809,551.6116333007812,332.6039733886719,627.5,344.5,76.8151003996774
810,551.6996459960938,332.5326843261719,628.0,344.0,77.1572637532244
811,551.4680786132812,332.5159606933594,628.5,345.0,78.03696656033834
812,551.294921875,332.62823486328125,627.5,344.0,77.0488869118954
813,550.9677124023438,332.7663269042969,628.5,344.0,78.34188554883528
814,550.5870971679688,332.91558837890625,628.5,344.0,78.69742440956617
815,549.834228515625,332.9360046386719,627.5,344.0,78.44988243215312
816,549.1875610351562,333.0791015625,627.5,344.0,79.07024800330758
817,548.5039672851562,333.1590576171875,627.0,344.0,79.241107915761
818,556.0023193359375,332.12554931640625,626.5,344.0,71.4907375682279
819,555.1078491210938,332.26129150390625,626.5,343.5,72.27134823549845
820,553.909423828125,332.5299072265625,625.0,344.5,72.09128339441504
821,552.9149780273438,332.7471618652344,624.5,344.5,72.54339787360169
822,551.7642822265625,332.8259582519531,623.5,344.0,72.60077419323689
823,550.681640625,333.054931640625,623.0,344.5,73.21840405555434
824,549.7498168945312,333.2572937011719,622.5,345.0,73.69179257624127
825,548.6723022460938,333.4380187988281,621.5,345.0,73.73976518426522
826,547.7628784179688,333.7554626464844,620.5,345.0,73.60114453141205
827,546.6627807617188,333.9746398925781,620.5,345.0,74.65583373280577
828,545.7532348632812,334.25811767578125,619.5,345.0,74.52498509894329
