frame_id,center_x,center_y,center_x_smooth,center_y_smooth,dx,dy,distance,speed_px_frame,direction_rad,direction_deg,interpretation
45,605.268798828125,327.4891967773437,605.268798828125,327.4023132324219,0.4595947265625,0.005889892578181843,0.45963246569258104,0.45963246569258104,0.012814703538061956,0.7342284284423138,mouvement tr?s faible ou quasi stable
46,605.7642211914062,327.4023132324219,605.7642211914062,327.4891967773437,0.49542236328125,0.08688354492181816,0.5029831691193657,0.5029831691193657,0.17360724417047965,9.946962383865648,mouvement tr?s faible ou quasi stable
47,606.2057495117188,327.54949951171875,606.2057495117188,327.54949951171875,0.4415283203125,0.06030273437505684,0.4456272853081219,0.4456272853081219,0.13573744552617611,7.777182750536809,mouvement tr?s faible ou quasi stable
48,607.03662109375,327.5909423828125,607.03662109375,327.5909423828125,0.83087158203125,0.04144287109375,0.8319045001630929,0.8319045001630929,0.0498374895859959,2.8554778148047575,mouvement tr?s faible ou quasi stable
49,607.7258911132812,327.6142272949219,607.7258911132812,327.6142272949219,0.68927001953125,0.023284912109375,0.6896632127035276,0.6896632127035276,0.033769146709977306,1.9348295842397891,mouvement tr?s faible ou quasi stable
50,608.1285400390625,327.81304931640625,608.1285400390625,327.81304931640625,0.40264892578125,0.198822021484375,0.44906163681606986,0.44906163681606986,0.45866330234497993,26.279471441900185,mouvement tr?s faible ou quasi stable
51,613.5184936523438,328.6976623535156,613.5184936523438,328.6937255859375,5.38995361328125,0.88067626953125,5.4614275281320985,5.4614275281320985,0.16196100827299395,9.279682219725963,mouvement vers la droite
52,614.3209228515625,328.6937255859375,614.3209228515625,328.6937255859375,0.80242919921875,0.0,0.80242919921875,0.80242919921875,0.0,0.0,mouvement tr?s faible ou quasi stable
53,614.43896484375,328.7342834472656,614.43896484375,328.6937255859375,0.1180419921875,0.0,0.1180419921875,0.1180419921875,0.0,0.0,mouvement tr?s faible ou quasi stable
54,614.7382202148438,328.660400390625,614.553955078125,328.660400390625,0.114990234375,-0.0333251953125,0.11972185533240663,0.11972185533240663,-0.28208115358530267,-16.162059580619413,mouvement tr?s faible ou quasi stable
55,614.553955078125,328.3554992675781,614.553955078125,328.3554992675781,0.0,-0.304901123046875,0.304901123046875,0.304901123046875,-1.5707963267948966,-90.0,mouvement tr?s faible ou quasi stable
56,614.6320190429688,328.3188171386719,614.553955078125,328.34405517578125,0.0,-0.011444091796875,0.011444091796875,0.011444091796875,-1.5707963267948966,-90.0,mouvement tr?s faible ou quasi stable
57,614.340576171875,328.34405517578125,614.340576171875,328.3188171386719,-0.21337890625,-0.025238037109375,0.2148662750400362,0.2148662750400362,-3.02386159542398,-173.2545072494897,mouvement tr?s faible ou quasi stable
58,614.0192260742188,327.8603820800781,614.0192260742188,327.916015625,-0.32135009765625,-0.402801513671875,0.5152814227973245,0.5152814227973245,-2.244186855928215,-128.58243528342044,mouvement tr?s faible ou quasi stable
59,613.8969116210938,327.916015625,613.8969116210938,327.8603820800781,-0.122314453125,-0.055633544921875,0.13437230653613902,0.13437230653613902,-2.7147208133444978,-155.54204516096186,mouvement tr?s faible ou quasi stable
60,613.2756958007812,327.5453186035156,613.2756958007812,327.8603820800781,-0.6212158203125,0.0,0.6212158203125,0.6212158203125,3.141592653589793,180.0,mouvement tr?s faible ou quasi stable
61,612.8753662109375,327.8280029296875,612.8753662109375,327.916015625,-0.40032958984375,0.055633544921875,0.40417678288719083,0.40417678288719083,3.0035076874295865,172.08831422481336,mouvement tr?s faible ou quasi stable
62,612.388427734375,328.021240234375,612.388427734375,328.021240234375,-0.4869384765625,0.105224609375,0.49817797861319574,0.49817797861319574,2.9287708171596725,167.80620698433054,mouvement tr?s faible ou quasi stable
63,611.65576171875,328.4129638671875,611.65576171875,328.4129638671875,-0.732666015625,0.3917236328125,0.8308109862993117,0.8308109862993117,2.6506068234377764,151.86858413156236,mouvement tr?s faible ou quasi stable
64,611.033935546875,328.81561279296875,611.033935546875,328.81561279296875,-0.621826171875,0.40264892578125,0.7408062806574413,0.7408062806574413,2.56695823760654,147.0758732011947,mouvement tr?s faible ou quasi stable
65,610.2579345703125,329.25811767578125,610.8588256835938,329.25811767578125,-0.17510986328125,0.4425048828125,0.4758928824129254,0.4758928824129254,1.9476111897621868,111.58990130582619,mouvement tr?s faible ou quasi stable
66,610.8588256835938,329.7278137207031,610.2579345703125,329.7278137207031,-0.60089111328125,0.469696044921875,0.7626824402302914,0.7626824402302914,2.4781314959299094,141.98647579522495,mouvement tr?s faible ou quasi stable
67,610.2522583007812,330.1094970703125,610.2522583007812,330.1094970703125,-0.00567626953125,0.381683349609375,0.38172555508483286,0.38172555508483286,1.5856669024316319,90.852021222915,mouvement tr?s faible ou quasi stable
68,609.8651123046875,330.6078491210937,609.8651123046875,330.6078491210937,-0.38714599609375,0.49835205078119316,0.6310600516664344,0.6310600516664344,2.23126266724822,127.84193381842597,mouvement tr?s faible ou quasi stable
69,609.2860107421875,331.0558166503906,609.2860107421875,331.0558166503906,-0.5791015625,0.44796752929693184,0.7321431055431301,0.7321431055431301,2.483185319489932,142.27603855561804,mouvement tr?s faible ou quasi stable
70,608.9656982421875,331.58465576171875,608.9656982421875,331.58465576171875,-0.3203125,0.528839111328125,0.6182806024181666,0.6182806024181666,2.115389065178295,121.20286546284093,mouvement tr?s faible ou quasi stable
71,608.5320434570312,332.0551147460937,608.5320434570312,332.0551147460937,-0.43365478515625,0.47045898437494316,0.6398344541113868,0.6398344541113868,2.315509466646876,132.66891986145424,mouvement tr?s faible ou quasi stable
72,608.1583862304688,332.4711303710937,608.1583862304688,332.4711303710937,-0.3736572265625,0.416015625,0.559185768065068,0.559185768065068,2.3026054090275605,131.92957182127384,mouvement tr?s faible ou quasi stable
73,607.7822265625,332.87615966796875,607.7822265625,332.87615966796875,-0.37615966796875,0.40502929687505684,0.5527610940844726,0.5527610940844726,2.319255288416294,132.88353963965014,mouvement tr?s faible ou quasi stable
74,607.5277099609375,333.2933349609375,607.5277099609375,333.2933349609375,-0.2545166015625,0.41717529296875,0.48868591706175324,0.48868591706175324,2.118605646491261,121.38716199653453,mouvement tr?s faible ou quasi stable
75,607.4756469726562,333.8285522460937,607.4756469726562,333.8285522460937,-0.05206298828125,0.5352172851561932,0.5377435235116639,0.5377435235116639,1.667765732371534,95.55593768143368,mouvement tr?s faible ou quasi stable
76,607.2586669921875,334.23370361328125,607.4756469726562,334.23370361328125,0.0,0.40515136718755684,0.40515136718755684,0.40515136718755684,1.5707963267948966,90.0,mouvement tr?s faible ou quasi stable
77,607.3452758789062,334.6785888671875,607.4756469726562,334.6785888671875,0.0,0.44488525390625,0.44488525390625,0.44488525390625,1.5707963267948966,90.0,mouvement tr?s faible ou quasi stable
78,607.721923828125,335.09051513671875,607.721923828125,335.09051513671875,0.24627685546875,0.41192626953125,0.47993285058381613,0.47993285058381613,1.0319471632924042,59.12621713715235,mouvement tr?s faible ou quasi stable
79,607.8985595703125,335.5097045898437,607.8985595703125,335.5097045898437,0.1766357421875,0.41918945312494316,0.4548845820967313,0.4548845820967313,1.172000521941256,67.1506834943636,mouvement tr?s faible ou quasi stable
80,608.0401611328125,335.84747314453125,608.0401611328125,335.84747314453125,0.1416015625,0.33776855468755684,0.3662493672870473,0.3662493672870473,1.1738259468798327,67.25527263916197,mouvement tr?s faible ou quasi stable
81,608.07666015625,336.304931640625,608.07666015625,336.304931640625,0.0364990234375,0.45745849609375,0.4589122512640588,0.4589122512640588,1.4911784627736937,85.43823241773859,mouvement tr?s faible ou quasi stable
82,608.127197265625,336.665283203125,608.127197265625,336.665283203125,0.050537109375,0.3603515625,0.3638780675173651,0.3638780675173651,1.4314611794807652,82.01668412106669,mouvement tr?s faible ou quasi stable
83,608.607666015625,337.088134765625,608.5532836914062,337.088134765625,0.42608642578125,0.4228515625,0.6002941663415796,0.6002941663415796,0.7815876994182847,44.7816764960073,mouvement tr?s faible ou quasi stable
84,608.5532836914062,337.5296936035156,608.607666015625,337.5296936035156,0.05438232421875,0.441558837890625,0.4448950938218498,0.4448950938218498,1.4482535718283491,82.97881733051102,mouvement tr?s faible ou quasi stable
85,609.37744140625,337.99676513671875,609.37744140625,337.99676513671875,0.769775390625,0.467071533203125,0.9003943409087982,0.9003943409087982,0.5453777530090446,31.247843487746486,mouvement tr?s faible ou quasi stable
86,610.184326171875,338.4149169921875,610.184326171875,338.4149169921875,0.806884765625,0.41815185546875,0.9087981069685772,0.9087981069685772,0.47812498500913475,27.394543720779176,mouvement tr?s faible ou quasi stable
87,610.810302734375,338.714599609375,610.810302734375,338.714599609375,0.6259765625,0.2996826171875,0.6940146452659814,0.6940146452659814,0.44649879068402865,25.58249626389,mouvement tr?s faible ou quasi stable
88,611.4152221679688,339.32476806640625,611.4152221679688,339.32476806640625,0.60491943359375,0.61016845703125,0.8592049040218984,0.8592049040218984,0.789718007934772,45.247508860141295,mouvement tr?s faible ou quasi stable
89,612.0601806640625,339.686767578125,612.0601806640625,339.686767578125,0.64495849609375,0.36199951171875,0.739604697232329,0.739604697232329,0.5114589185723218,29.30443742851928,mouvement tr?s faible ou quasi stable
90,613.0164794921875,339.8614807128906,613.0164794921875,339.8614807128906,0.956298828125,0.174713134765625,0.9721276295491655,0.9721276295491655,0.18070427426950303,10.353592255617,mouvement tr?s faible ou quasi stable
91,613.4627685546875,340.031494140625,613.4627685546875,339.96502685546875,0.4462890625,0.103546142578125,0.4581437885096101,0.4581437885096101,0.22798212583166136,13.062413614574659,mouvement tr?s faible ou quasi stable
92,614.104248046875,340.0387878417969,614.104248046875,340.031494140625,0.6414794921875,0.06646728515625,0.6449138228423819,0.6449138228423819,0.10324716229857309,5.91562664641047,mouvement tr?s faible ou quasi stable
93,614.5210571289062,339.96502685546875,614.5210571289062,340.035400390625,0.41680908203125,0.00390625,0.4168273859198743,0.4168273859198743,0.009371522386852706,0.5369486803790277,mouvement tr?s faible ou quasi stable
94,615.1768188476562,340.035400390625,615.1768188476562,340.0387878417969,0.65576171875,0.003387451171875,0.6557704679256271,0.6557704679256271,0.005165627917949905,0.2959686782334803,mouvement tr?s faible ou quasi stable
95,615.2691650390625,340.1749267578125,615.2691650390625,340.1649169921875,0.09234619140625,0.126129150390625,0.15632140494986815,0.15632140494986815,0.9388136464900456,53.79005969316646,mouvement tr?s faible ou quasi stable
96,615.5941162109375,340.1649169921875,615.5941162109375,340.1749267578125,0.324951171875,0.010009765625,0.32510530526400705,0.32510530526400705,0.030794169302899913,1.7643759346674814,mouvement tr?s faible ou quasi stable
97,615.6345825195312,340.263916015625,615.6345825195312,340.20465087890625,0.04046630859375,0.02972412109375,0.0502100140011982,0.0502100140011982,0.6335330460556436,36.298769721055585,mouvement tr?s faible ou quasi stable
98,615.95361328125,340.20465087890625,615.95361328125,340.263916015625,0.31903076171875,0.05926513671875,0.32448880312444983,0.32448880312444983,0.1836725225957808,10.523660357259487,mouvement tr?s faible ou quasi stable
99,616.260498046875,340.31182861328125,616.260498046875,340.28912353515625,0.306884765625,0.02520751953125,0.30791829827671746,0.30791829827671746,0.08195602774866964,4.695734495655833,mouvement tr?s faible ou quasi stable
100,616.5040283203125,340.3072814941406,616.5040283203125,340.28912353515625,0.2435302734375,0.0,0.2435302734375,0.2435302734375,0.0,0.0,mouvement tr?s faible ou quasi stable
101,616.827880859375,340.28912353515625,616.827880859375,340.3072814941406,0.3238525390625,0.018157958984375,0.32436118530383123,0.32436118530383123,0.056009958092656326,3.2091342094138176,mouvement tr?s faible ou quasi stable
102,617.502197265625,340.25201416015625,617.502197265625,340.28912353515625,0.67431640625,-0.018157958984375,0.674560840260086,0.674560840260086,-0.02692144497440897,-1.5424851754273146,mouvement tr?s faible ou quasi stable
103,617.5739135742188,340.3218078613281,617.5739135742188,340.28912353515625,0.07171630859375,0.0,0.07171630859375,0.07171630859375,0.0,0.0,mouvement tr?s faible ou quasi stable
104,618.1541748046875,340.24444580078125,618.1541748046875,340.3218078613281,0.58026123046875,0.032684326171875,0.5811810051631224,0.5811810051631224,0.05626746027630412,3.223887997752239,mouvement tr?s faible ou quasi stable
105,618.5693359375,340.5050048828125,618.5693359375,340.3383178710937,0.4151611328125,0.016510009765568157,0.4154892858072485,0.4154892858072485,0.03974677141546206,2.277322251377197,mouvement tr?s faible ou quasi stable
106,619.2022705078125,340.353515625,619.2022705078125,340.3383178710937,0.6329345703125,0.0,0.6329345703125,0.6329345703125,0.0,0.0,mouvement tr?s faible ou quasi stable
107,619.8067626953125,340.3383178710937,619.8067626953125,340.353515625,0.6044921875,0.015197753906306843,0.6046832033985496,0.6046832033985496,0.02513606185365935,1.4401902577944654,mouvement tr?s faible ou quasi stable
108,620.2446899414062,340.260498046875,620.2446899414062,340.3383178710937,0.43792724609375,-0.015197753906306843,0.4381908768961907,0.4381908768961907,-0.034689910888332155,-1.9875854855863528,mouvement tr?s faible ou quasi stable
109,620.5327758789062,340.369140625,620.5327758789062,340.260498046875,0.2880859375,-0.07781982421869316,0.2984115152380722,0.2984115152380722,-0.2638303120248393,-15.116363386642904,mouvement tr?s faible ou quasi stable
110,620.668212890625,340.2450866699219,620.668212890625,340.2450866699219,0.13543701171875,-0.015411376953125,0.1363110218687254,0.1363110218687254,-0.11330265224155586,-6.491763781079627,mouvement tr?s faible ou quasi stable
111,620.7346801757812,340.15643310546875,620.7346801757812,340.15643310546875,0.06646728515625,-0.088653564453125,0.1108032241691849,0.1108032241691849,-0.9274604708369484,-53.13957064417331,mouvement tr?s faible ou quasi stable
112,621.16845703125,340.152587890625,621.16845703125,340.152587890625,0.43377685546875,-0.00384521484375,0.4337938980870425,0.4337938980870425,-0.008864267610990625,-0.5078851225842759,mouvement tr?s faible ou quasi stable
113,621.4453125,340.0106811523437,621.4453125,340.0106811523437,0.27685546875,-0.14190673828130684,0.3111052441641277,0.3111052441641277,-0.4736499076960143,-27.13814067774263,mouvement tr?s faible ou quasi stable
114,621.6082763671875,339.92449951171875,621.6082763671875,339.92449951171875,0.1629638671875,-0.08618164062494316,0.18434884645560437,0.18434884645560437,-0.4864517121327925,-27.871630042121872,mouvement tr?s faible ou quasi stable
115,621.85595703125,339.697998046875,621.85595703125,339.697998046875,0.2476806640625,-0.22650146484375,0.3356316804576193,0.3356316804576193,-0.740763135936515,-42.44260130803799,mouvement tr?s faible ou quasi stable
116,621.9764404296875,339.645263671875,621.9764404296875,339.697998046875,0.1204833984375,0.0,0.1204833984375,0.1204833984375,0.0,0.0,mouvement tr?s faible ou quasi stable
117,622.237060546875,339.5972595214844,622.237060546875,339.697998046875,0.2606201171875,0.0,0.2606201171875,0.2606201171875,0.0,0.0,mouvement tr?s faible ou quasi stable
118,622.3363037109375,339.869140625,622.3363037109375,339.869140625,0.0992431640625,0.171142578125,0.19783575930657232,0.19783575930657232,1.045297933074414,59.89115989891231,mouvement tr?s faible ou quasi stable
119,622.4769287109375,339.9530639648437,622.4769287109375,339.9530639648437,0.140625,0.08392333984369316,0.16376360278010502,0.16376360278010502,0.5380545318446736,30.828253822587147,mouvement tr?s faible ou quasi stable
120,622.6080322265625,340.0082397460937,622.4769287109375,339.98321533203125,0.0,0.030151367187556843,0.030151367187556843,0.030151367187556843,1.5707963267948966,90.0,mouvement tr?s faible ou quasi stable
121,622.4879150390625,340.0421142578125,622.4769287109375,339.98321533203125,0.0,0.0,0.0,0.0,0.0,0.0,mouvement tr?s faible ou quasi stable
122,622.4209594726562,339.98321533203125,622.44775390625,339.98321533203125,-0.0291748046875,0.0,0.0291748046875,0.0291748046875,3.141592653589793,180.0,mouvement tr?s faible ou quasi stable
123,622.44775390625,339.8616943359375,622.44775390625,339.98321533203125,0.0,0.0,0.0,0.0,0.0,0.0,mouvement tr?s faible ou quasi stable
124,622.40380859375,339.68328857421875,622.44775390625,339.98321533203125,0.0,0.0,0.0,0.0,0.0,0.0,mouvement tr?s faible ou quasi stable
125,624.377197265625,340.1932678222656,624.3394165039062,340.1932678222656,1.89166259765625,0.210052490234375,1.9032891088915667,1.9032891088915667,0.11058816492503462,6.336235114301168,mouvement vers la droite
126,624.3394165039062,340.349365234375,624.3394165039062,340.349365234375,0.0,0.156097412109375,0.156097412109375,0.156097412109375,1.5707963267948966,90.0,mouvement tr?s faible ou quasi stable
127,624.3508911132812,340.4595031738281,624.3394165039062,340.3955078125,0.0,0.046142578125,0.046142578125,0.046142578125,1.5707963267948966,90.0,mouvement tr?s faible ou quasi stable
128,624.2969970703125,340.45538330078125,624.3087158203125,340.3955078125,-0.03070068359375,0.0,0.03070068359375,0.03070068359375,3.141592653589793,180.0,mouvement tr?s faible ou quasi stable
129,624.298095703125,340.3955078125,624.3087158203125,340.45538330078125,0.0,0.05987548828125,0.05987548828125,0.05987548828125,1.5707963267948966,90.0,mouvement tr?s faible ou quasi stable
130,624.3087158203125,340.3226013183594,624.298095703125,340.45538330078125,-0.0106201171875,0.0,0.0106201171875,0.0106201171875,3.141592653589793,180.0,mouvement tr?s faible ou quasi stable
131,624.564453125,340.5503234863281,624.298095703125,340.5503234863281,0.0,0.094940185546875,0.094940185546875,0.094940185546875,1.5707963267948966,90.0,mouvement tr?s faible ou quasi stable
132,624.2637939453125,340.8265380859375,624.2637939453125,340.8265380859375,-0.0343017578125,0.276214599609375,0.278336335440407,0.278336335440407,1.694348949757333,97.07904384351875,mouvement tr?s faible ou quasi stable
133,624.1768798828125,341.10504150390625,624.1987915039062,341.10504150390625,-0.06500244140625,0.27850341796875,0.28598858580203723,0.28598858580203723,1.8000906106901216,103.13759473367091,mouvement tr?s faible ou quasi stable
134,624.1812133789062,341.5326843261719,624.1812133789062,341.5326843261719,-0.017578125,0.427642822265625,0.42800394146996423,0.42800394146996423,1.611877888640952,92.35380010958464,mouvement tr?s faible ou quasi stable
135,624.1987915039062,341.58184814453125,624.1812133789062,341.58184814453125,0.0,0.049163818359375,0.049163818359375,0.049163818359375,1.5707963267948966,90.0,mouvement tr?s faible ou quasi stable
136,624.1666259765625,341.7867736816406,624.1987915039062,341.60260009765625,0.017578125,0.020751953125,0.027196213652231484,0.027196213652231484,0.8680122472060943,49.73343833057548,mouvement tr?s faible ou quasi stable
137,624.319580078125,341.6976623535156,624.319580078125,341.6976623535156,0.12078857421875,0.095062255859375,0.15370983101568927,0.15370983101568927,0.6667721186589158,38.203228296152005,mouvement tr?s faible ou quasi stable
138,624.3529052734375,341.60260009765625,624.3529052734375,341.7867736816406,0.0333251953125,0.089111328125,0.09513883246507542,0.09513883246507542,1.2129266924721045,69.49558033741391,mouvement tr?s faible ou quasi stable
139,624.580810546875,341.7974853515625,624.4859619140625,341.7974853515625,0.133056640625,0.010711669921875,0.13348711356129325,0.13348711356129325,0.08033134389523974,4.602646967811248,mouvement tr?s faible ou quasi stable
140,624.4859619140625,341.9999084472656,624.519287109375,341.9999084472656,0.0333251953125,0.202423095703125,0.20514794251138074,0.20514794251138074,1.4076285712205874,80.65117625296988,mouvement tr?s faible ou quasi stable
141,624.7488403320312,342.2933349609375,624.580810546875,342.2933349609375,0.0615234375,0.293426513671875,0.29980702508021295,0.29980702508021295,1.3641179288422556,78.15820008078839,mouvement tr?s faible ou quasi stable
